st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,sin_ra,sin_dec,disp
10.425999641418455,15.619999885559082,2458327.25,3.547853946685791,3.494333028793335,10424.3720703125,14.581841468811035,1212.00439453125,1504.8590087890625,11.523200035095217,411.21099853515625,6351.0,4.228960037231445,1.399999976158142,-0.7377784252166748,-0.4135604500770569,C
-26.18400001525879,22.48900032043457,2460054.75,12.124651908874512,4.611999988555908,7279.0,17.67289924621582,207.32000732421875,1057.0,9.570599555969238,78.41272735595703,4807.60009765625,4.170000076293945,1.0700000524520874,0.4094218611717224,-0.8442367315292358,F
-23.900999069213867,3.0299999713897705,2459304.75,5.652623176574707,3.434000015258789,1250.0,8.9435396194458,2717.06005859375,2011.0,9.731800079345703,270.77099609375,6415.39990234375,3.9800000190734863,1.919999957084656,0.6308940052986145,-0.92068213224411,F
-15.5,7.0,2459273.25,3.2235984802246094,2.1589999198913574,680.0,5.5134100914001465,2064.800048828125,1856.2154907226563,8.715700149536133,280.7650146484375,8904.0,4.090000152587891,2.1700000762939453,0.7831007838249207,-0.7653747797012329,F
10.552000045776367,-10.657999992370604,2460150.5,4.0872955322265625,5.586112976074219,3572.171142578125,13.623773574829102,2242.360595703125,1755.0767822265625,9.863800048828123,316.6780090332031,6036.0,3.9335899353027344,2.218669891357422,-0.6434599161148071,-0.8494226932525635,C
-34.60900115966797,14.666999816894531,2459301.5,3.703999280929565,4.276999950408936,7590.0,17.56999969482422,3546.1298828125,2149.0,9.630599975585938,300.6960144042969,7013.7998046875,4.210000038146973,1.899999976158142,0.3438612222671509,-0.5374744534492493,F
-35.4119987487793,24.083999633789062,2458544.75,0.6262699961662292,0.6660000085830688,1880.0,5.721620082855225,3235.570068359375,2101.0,10.23550033569336,134.92599487304688,5622.0,4.5,0.9300000071525574,0.5795438289642334,-0.923913598060608,F
-8.567999839782715,-5.561999797821045,2458626.75,2.1805334091186523,2.9443745613098145,16399.859375,16.699462890625,1770.458984375,1654.4027099609375,11.065699577331545,314.9949951171875,6599.0,4.210169792175293,1.2714600563049316,-0.9601418375968932,-0.4803855121135711,C
-8.100000381469727,-9.638999938964844,2459355.5,3.735483884811402,4.142000198364258,17030.0,21.23150062561035,1292.18994140625,1670.0,11.026100158691406,405.9079895019531,6650.0,4.163899898529053,1.5700000524520874,-0.8656957745552063,-0.470423549413681,C
-63.32699966430664,-1.9420000314712524,2458333.0,9.139803886413574,3.0912935733795166,358.415771484375,3.062985420227051,243.0117645263672,1006.9932861328124,9.019700050354004,129.8040008544922,5958.2001953125,4.340000152587891,1.5800000429153442,-0.3825177550315857,-0.9687849283218384,C
1.593999981880188,-15.902999877929688,2460122.75,15.50778579711914,4.565000057220459,513.0,2.434319972991944,88.0718002319336,853.0,8.436200141906738,88.4343032836914,6122.0,4.308810234069824,1.1699999570846558,-0.8469904661178589,-0.8122617602348328,C
10.845000267028809,-0.4990000128746032,2460988.0,2.8493826389312744,3.5488879680633545,7740.48876953125,16.078216552734375,5502.88232421875,2399.471923828125,10.315699577331545,364.4110107421875,6900.0,4.438000202178955,1.7699999809265137,0.9333288669586182,-0.8990008234977722,C
24.97800064086914,-71.79000091552734,2458654.25,0.5409330129623413,1.6743370294570925,257.34747314453125,2.2850100994110107,1460.4685133457183,1280.7759399414062,9.73449993133545,133.17100524902344,5525.0,4.253419876098633,1.219349980354309,-0.9673168659210204,-0.6592471599578857,F
7.315000057220459,-0.8619999885559082,2458654.25,2.160515546798706,1.4806956052780151,13774.8798828125,12.549193382263184,994.8004150390624,1432.3651123046875,13.285099983215332,639.0040283203125,5780.0,4.329279899597168,1.2000000476837158,-0.9594776630401612,-0.7667995095252991,C
3.990000009536743,-37.18999862670898,2458657.75,4.606184005737305,3.12164306640625,13793.03515625,12.96221923828125,735.4246459960938,1323.142919921875,11.97070026397705,353.8909912109375,5670.0,4.392499923706055,1.0700000524520874,-0.9654884934425354,-0.818082869052887,C
3.125,6.145999908447266,2458657.0,3.131673574447632,2.4579195976257324,14915.6943359375,9.499519348144531,148.6544952392578,890.5621948242188,13.16860008239746,263.6090087890625,4351.0,4.438000202178955,0.767009973526001,-0.9473668336868286,-0.862331211566925,C
11.095999717712402,-5.763999938964844,2458656.75,3.1803619861602783,2.111521005630493,21192.462890625,13.446487426757812,830.991170501709,1254.2349792480468,13.288700103759766,535.3829956054688,5498.0,4.479340076446533,0.9200000166893004,-0.9685841798782348,-0.7562934160232544,C
-16.777999877929688,-31.80299949645996,2460147.5,2.977644681930542,2.961999893188477,13022.0,14.433899879455566,758.323974609375,1461.0,10.42930030822754,197.9960021972656,5703.0,4.258240222930908,1.2200000286102295,-0.942762553691864,-0.5425899624824524,C
26.375999450683597,-44.946998596191406,2460177.0,3.9502007961273193,4.443999767303467,13914.0,20.53569984436035,1009.3800048828124,1570.0,9.64330005645752,211.21099853515625,6153.0,4.180769920349121,1.7100000381469729,-0.7219626903533936,-0.5611555576324463,C
-27.0939998626709,-30.89699935913086,2458655.5,3.5544025897979736,2.055053472518921,10164.875,13.200676918029783,515.00146484375,1214.9876708984375,11.580300331115724,290.197998046875,5639.0,4.371719837188721,1.114989995956421,-0.9842445254325868,-0.8522695899009705,C
5.381999969482422,-38.11199951171875,2458654.25,2.549561023712158,2.61733078956604,14921.40234375,12.917128562927246,757.12841796875,1337.864501953125,11.247400283813477,248.4600067138672,5659.0,4.446529865264893,1.03997004032135,-0.9089911580085754,-0.8224446773529053,C
3.4790000915527344,-10.312999725341797,2458328.0,3.0440495014190674,2.6523470878601074,22807.009765625,12.380380630493164,315.9877624511719,1075.3189697265625,13.163000106811523,421.8550109863281,5523.0,4.521920204162598,0.8098679780960083,-0.6824898719787598,-0.4398877620697021,C
